"Time","Sonar Distance Measure (mm)"
2024-09-06 01:20:12,4210
2024-09-06 01:30:13,3930
2024-09-06 01:40:12,3680
2024-09-06 01:50:12,3410
2024-09-06 02:00:13,3170
2024-09-06 02:10:12,2955
2024-09-06 02:20:13,2775
2024-09-06 02:30:12,2595
2024-09-06 02:40:13,2395
2024-09-06 02:50:13,2185
2024-09-06 03:00:12,1940
2024-09-06 03:10:13,1730
2024-09-06 03:20:13,1535
2024-09-06 03:30:12,1365
2024-09-06 03:40:13,1185
2024-09-06 03:50:13,1020
2024-09-06 04:00:12,925
2024-09-06 04:10:13,900
2024-09-06 04:20:12,915
2024-09-06 04:30:12,965
2024-09-06 04:40:13,1025
2024-09-06 04:50:12,1160
2024-09-06 05:00:13,1340
2024-09-06 05:10:12,1570
2024-09-06 05:20:13,1815
2024-09-06 05:30:13,2045
2024-09-06 05:40:12,2270
2024-09-06 05:50:13,2505
2024-09-06 06:00:12,2690
2024-09-06 06:10:12,2880
2024-09-06 06:20:13,3105
2024-09-06 06:30:12,3325
2024-09-06 06:40:13,3515
2024-09-06 06:50:12,3670
2024-09-06 07:00:13,3840
2024-09-06 07:10:13,4070
2024-09-06 07:20:12,4870
2024-09-06 07:30:13,4400
2024-09-06 07:40:13,4480
2024-09-06 07:50:12,4450
2024-09-06 08:00:13,4455
2024-09-06 08:10:12,4415
2024-09-06 08:20:13,4430
2024-09-06 08:30:12,4465
2024-09-06 08:40:12,4420
2024-09-06 08:50:13,4410
2024-09-06 09:00:12,4420
2024-09-06 09:10:12,4435
2024-09-06 09:20:13,4435
2024-09-06 09:30:12,4425
2024-09-06 09:40:13,4430
2024-09-06 09:50:13,4420
2024-09-06 10:00:12,4435
2024-09-06 10:10:13,4445
2024-09-06 10:20:13,4435
2024-09-06 10:30:12,4415
2024-09-06 10:40:13,4415
2024-09-06 10:50:12,4415
2024-09-06 11:00:13,4395
2024-09-06 11:10:13,4390
2024-09-06 11:20:13,4390
2024-09-06 11:30:13,4425
2024-09-06 11:40:12,4415
2024-09-06 11:50:13,4425
2024-09-06 12:00:13,4380
2024-09-06 12:10:12,4425
2024-09-06 12:20:13,4450
2024-09-06 12:30:12,4385
2024-09-06 12:40:12,4420
2024-09-06 12:50:13,4440
2024-09-06 13:00:16,4400
2024-09-06 13:10:13,4270
2024-09-06 13:20:12,3975
2024-09-06 13:30:13,3670
2024-09-06 13:40:13,3380
2024-09-06 13:50:12,3125
2024-09-06 14:00:13,2910
2024-09-06 14:10:12,2725
2024-09-06 14:20:13,2575
2024-09-06 14:30:12,2450
2024-09-06 14:40:13,2325
2024-09-06 14:50:13,2190
2024-09-06 15:00:12,2010
2024-09-06 15:10:13,1855
2024-09-06 15:20:12,1710
2024-09-06 15:30:13,1600
2024-09-06 15:40:13,1460
2024-09-06 15:50:13,1330
2024-09-06 16:00:13,1185
2024-09-06 16:10:12,1075
2024-09-06 16:20:13,1045
2024-09-06 16:30:12,1080
2024-09-06 16:40:12,1145
2024-09-06 16:50:13,1240
2024-09-06 17:00:12,1390
2024-09-06 17:10:13,1575
2024-09-06 17:20:13,1800
2024-09-06 17:30:12,2030
2024-09-06 17:40:13,2240
2024-09-06 17:50:13,2460
2024-09-06 18:00:13,2595
2024-09-06 18:10:13,2800
2024-09-06 18:20:12,2995
2024-09-06 18:30:13,3210
2024-09-06 18:40:12,3425
2024-09-06 18:50:12,3595
2024-09-06 19:00:13,3770
2024-09-06 19:10:12,3935
2024-09-06 19:20:13,4125
2024-09-06 19:30:13,4970
2024-09-06 19:40:12,4415
2024-09-06 19:50:13,4475
2024-09-06 20:00:12,4400
2024-09-06 20:10:12,4425
2024-09-06 20:20:13,4430
2024-09-06 20:30:12,4440
2024-09-06 20:40:13,4455
2024-09-06 20:50:13,4460
2024-09-06 21:00:12,4450
2024-09-06 21:10:13,4410
2024-09-06 21:20:12,4430
2024-09-06 21:30:12,4430
2024-09-06 21:40:13,4425
2024-09-06 21:50:12,4465
2024-09-06 22:00:13,4425
2024-09-06 22:10:13,4465
2024-09-06 22:20:12,4420
2024-09-06 22:30:13,4435
2024-09-06 22:40:13,4425
2024-09-06 22:50:13,4475
2024-09-06 23:00:13,4245
2024-09-06 23:10:12,4455
2024-09-06 23:20:13,4405
2024-09-06 23:30:13,4445
2024-09-06 23:40:12,4435
2024-09-06 23:50:13,4435
2024-09-07 00:00:12,4445
2024-09-07 00:10:13,4425
2024-09-07 00:20:13,4430
2024-09-07 00:30:12,4440
2024-09-07 00:40:13,4455
2024-09-07 00:50:12,4410
2024-09-07 01:00:12,4475
2024-09-07 01:10:13,4430
2024-09-07 01:20:12,4440
2024-09-07 01:30:12,4420
2024-09-07 01:40:13,4440
2024-09-07 01:50:12,4455
2024-09-07 02:00:12,4135
2024-09-07 02:10:13,3880
2024-09-07 02:20:12,3645
2024-09-07 02:30:13,3410
2024-09-07 02:40:13,3165
2024-09-07 02:50:12,2960
2024-09-07 03:00:13,2720
2024-09-07 03:10:13,2510
2024-09-07 03:20:12,2285
2024-09-07 03:30:13,2075
2024-09-07 03:40:12,1850
2024-09-07 03:50:13,1625
2024-09-07 04:00:13,1445
2024-09-07 04:10:12,1300
2024-09-07 04:20:13,1175
2024-09-07 04:30:12,1085
2024-09-07 04:40:12,1050
2024-09-07 04:50:13,1070
2024-09-07 05:00:12,1120
2024-09-07 05:10:13,1190
2024-09-07 05:20:13,1335
2024-09-07 05:30:12,1510
2024-09-07 05:40:13,1720
2024-09-07 05:50:13,1955
2024-09-07 06:00:12,2165
2024-09-07 06:10:13,2400
2024-09-07 06:20:12,2585
2024-09-07 06:30:12,2730
2024-09-07 06:40:13,2935
2024-09-07 06:50:13,3185
2024-09-07 07:00:12,3415
2024-09-07 07:10:13,3605
2024-09-07 07:20:12,3765
2024-09-07 07:30:13,3940
2024-09-07 07:40:13,4095
2024-09-07 07:50:12,4885
2024-09-07 08:00:13,4410
2024-09-07 08:10:13,4450
2024-09-07 08:20:13,4435
2024-09-07 08:30:13,4445
2024-09-07 08:40:12,4430
2024-09-07 08:50:13,4425
2024-09-07 09:00:13,4460
2024-09-07 09:10:13,4465
2024-09-07 09:20:13,4395
2024-09-07 09:30:12,4440
2024-09-07 09:40:13,4445
2024-09-07 09:50:13,4440
2024-09-07 10:00:12,4395
2024-09-07 10:10:13,4395
2024-09-07 10:20:12,4435
2024-09-07 10:30:13,4445
2024-09-07 10:40:13,4430
2024-09-07 10:50:12,4420
2024-09-07 11:00:12,4405
2024-09-07 11:10:13,4425
2024-09-07 11:20:12,4440
2024-09-07 11:30:13,4435
2024-09-07 11:40:13,4440
2024-09-07 11:50:12,4430
2024-09-07 12:00:13,4445
2024-09-07 12:10:13,4420
2024-09-07 12:20:12,4425
2024-09-07 12:30:13,4455
2024-09-07 12:40:13,4465
2024-09-07 12:50:12,4410
2024-09-07 13:00:13,4475
2024-09-07 13:10:12,4420
2024-09-07 13:20:13,4445
2024-09-07 13:30:12,4425
2024-09-07 13:40:12,4105
2024-09-07 13:50:13,3850
2024-09-07 14:00:12,3585
2024-09-07 14:10:13,3340
2024-09-07 14:20:13,3125
2024-09-07 14:30:12,2935
2024-09-07 14:40:12,2745
2024-09-07 14:50:13,2615
2024-09-07 15:00:12,2455
2024-09-07 15:10:13,2305
2024-09-07 15:20:13,2135
2024-09-07 15:30:12,1985
2024-09-07 15:40:13,1835
2024-09-07 15:50:13,1690
2024-09-07 16:00:12,1550
2024-09-07 16:10:13,1390
2024-09-07 16:20:12,1235
2024-09-07 16:30:13,1130
2024-09-07 16:40:14,1070
2024-09-07 16:50:12,1070
2024-09-07 17:00:13,1075
2024-09-07 17:10:12,1145
2024-09-07 17:20:12,1255
2024-09-07 17:30:13,1385
2024-09-07 17:40:12,1590
2024-09-07 17:50:13,1790
2024-09-07 18:00:12,2025
2024-09-07 18:10:13,2235
2024-09-07 18:20:12,2440
2024-09-07 18:30:12,2525
2024-09-07 18:40:13,2725
2024-09-07 18:50:12,2940
2024-09-07 19:00:13,3200
2024-09-07 19:10:13,3400
2024-09-07 19:20:12,3585
2024-09-07 19:30:13,3750
2024-09-07 19:40:13,3915
2024-09-07 19:50:13,4080
2024-09-07 20:00:12,4995
2024-09-07 20:10:13,4415
2024-09-07 20:20:13,4390
2024-09-07 20:30:12,4395
2024-09-07 20:40:13,4580
2024-09-07 20:50:13,4410
2024-09-07 21:00:12,4415
2024-09-07 21:10:13,4390
2024-09-07 21:20:13,4415
2024-09-07 21:30:12,4410
2024-09-07 21:40:13,4405
2024-09-07 21:50:12,4435
2024-09-07 22:00:12,4410
2024-09-07 22:10:13,4400
2024-09-07 22:20:12,4405
2024-09-07 22:30:12,4415
2024-09-07 22:40:13,4445
2024-09-07 22:50:12,4380
2024-09-07 23:00:13,4430
2024-09-07 23:10:13,4410
2024-09-07 23:20:13,4425
2024-09-07 23:30:12,4400
2024-09-07 23:40:13,4445
2024-09-07 23:50:13,4455
2024-09-08 00:00:12,4415
2024-09-08 00:10:13,4490
2024-09-08 00:20:12,4410
2024-09-08 00:30:13,4410
2024-09-08 00:40:13,4530
2024-09-08 00:50:12,4505
2024-09-08 01:00:13,4385
2024-09-08 01:10:12,4420
2024-09-08 01:20:12,4405
2024-09-08 01:30:13,4425
2024-09-08 01:40:12,4435
2024-09-08 01:50:13,4420
2024-09-08 02:00:12,4430
2024-09-08 02:10:13,4410
2024-09-08 02:20:12,4160
2024-09-08 02:30:13,3860
2024-09-08 02:40:13,3650
2024-09-08 02:50:12,3435
2024-09-08 03:00:13,3175
2024-09-08 03:10:12,2960
2024-09-08 03:20:13,2760
2024-09-08 03:30:13,2570
2024-09-08 03:40:12,2440
2024-09-08 03:50:13,2185
2024-09-08 04:00:13,1965
2024-09-08 04:10:13,1750
2024-09-08 04:20:13,1555
2024-09-08 04:30:12,1395
2024-09-08 04:40:13,1275
2024-09-08 04:50:12,1170
2024-09-08 05:00:13,1100
2024-09-08 05:10:13,1085
2024-09-08 05:20:12,1130
2024-09-08 05:30:13,1205
2024-09-08 05:40:13,1295
2024-09-08 05:50:12,1435
2024-09-08 06:00:13,1600
2024-09-08 06:10:13,1830
2024-09-08 06:20:13,2055
2024-09-08 06:30:13,2270
2024-09-08 06:40:12,2385
2024-09-08 06:50:13,2565
2024-09-08 07:00:12,2790
2024-09-08 07:10:13,3015
2024-09-08 07:20:12,3245
2024-09-08 07:30:12,3435
2024-09-08 07:40:13,3610
2024-09-08 07:50:12,3760
2024-09-08 08:00:13,3900
2024-09-08 08:10:13,4050
2024-09-08 08:20:12,4215
2024-09-08 08:30:13,4975
2024-09-08 08:40:13,4415
2024-09-08 08:50:13,4410
2024-09-08 09:00:13,4415
2024-09-08 09:10:12,4415
2024-09-08 09:20:13,4415
2024-09-08 09:30:12,4415
2024-09-08 09:40:12,4405
2024-09-08 09:50:13,4415
2024-09-08 10:00:12,4430
2024-09-08 10:10:12,4435
2024-09-08 10:20:13,4410
2024-09-08 10:30:12,4410
2024-09-08 10:40:13,4420
2024-09-08 10:50:13,4445
2024-09-08 11:00:12,4435
2024-09-08 11:10:13,4475
2024-09-08 11:20:13,4420
2024-09-08 11:30:12,4445
2024-09-08 11:40:13,4475
2024-09-08 11:50:13,4525
2024-09-08 12:00:12,4405
2024-09-08 12:10:13,4895
2024-09-08 12:20:12,4370
2024-09-08 12:30:13,4430
2024-09-08 12:40:13,4485
2024-09-08 12:50:12,4325
2024-09-08 13:00:13,4420
2024-09-08 13:10:13,4415
2024-09-08 13:20:13,4420
2024-09-08 13:30:13,4445
2024-09-08 13:40:12,4430
2024-09-08 13:50:13,4450
2024-09-08 14:00:12,4985
2024-09-08 14:10:13,3995
2024-09-08 14:20:12,3755
2024-09-08 14:30:13,3515
2024-09-08 14:40:13,3290
2024-09-08 14:50:12,3085
2024-09-08 15:00:13,2885
2024-09-08 15:10:12,2725
2024-09-08 15:20:12,2595
2024-09-08 15:30:13,2430
2024-09-08 15:40:12,2265
2024-09-08 15:50:13,2105
2024-09-08 16:00:12,1945
2024-09-08 16:10:12,1810
2024-09-08 16:20:13,1640
2024-09-08 16:30:12,1470
2024-09-08 16:40:13,1320
2024-09-08 16:50:13,1220
2024-09-08 17:00:13,1150
2024-09-08 17:10:13,1135
2024-09-08 17:20:12,1160
2024-09-08 17:30:13,1195
2024-09-08 17:40:13,1280
2024-09-08 17:50:12,1375
2024-09-08 18:00:13,1555
2024-09-08 18:10:13,1765
2024-09-08 18:20:13,1995
2024-09-08 18:30:13,2195
2024-09-08 18:40:13,2400
2024-09-08 18:50:13,2480
2024-09-08 19:00:12,2680
2024-09-08 19:10:13,2915
2024-09-08 19:20:12,3180
2024-09-08 19:30:13,3380
2024-09-08 19:40:13,3550
2024-09-08 19:50:12,3730
2024-09-08 20:00:13,3880
2024-09-08 20:10:12,4020
2024-09-08 20:20:12,4305
2024-09-08 20:30:13,4975
2024-09-08 20:40:12,4530
2024-09-08 20:50:13,4475
2024-09-08 21:00:13,4420
2024-09-08 21:10:12,4415
2024-09-08 21:20:13,4560
2024-09-08 21:30:13,4455
2024-09-08 21:40:13,4440
2024-09-08 21:50:12,4490
2024-09-08 22:00:12,4430
2024-09-08 22:10:13,4535
2024-09-08 22:20:13,4460
2024-09-08 22:30:13,4515
2024-09-08 22:40:13,4850
2024-09-08 22:50:12,4445
2024-09-08 23:00:13,4440
2024-09-08 23:10:12,4435
2024-09-08 23:20:13,4795
2024-09-08 23:30:12,4495
2024-09-08 23:40:13,4505
2024-09-08 23:50:13,4500
2024-09-09 00:00:12,4925
2024-09-09 00:10:13,4430
2024-09-09 00:20:12,4435
2024-09-09 00:30:13,4920
2024-09-09 00:40:13,4470
2024-09-09 00:50:13,4860
2024-09-09 01:00:13,4930
2024-09-09 01:10:12,4450
2024-09-09 01:20:13,4430
2024-09-09 01:30:12,4500
2024-09-09 01:40:12,4500
2024-09-09 01:50:13,4450
2024-09-09 02:00:12,4510
2024-09-09 02:10:13,4490
2024-09-09 02:20:13,4510
2024-09-09 02:30:12,4485
2024-09-09 02:40:12,4180
2024-09-09 02:50:12,3960
2024-09-09 03:00:12,3740
2024-09-09 03:10:13,3505
2024-09-09 03:20:13,3270
2024-09-09 03:30:12,3070
2024-09-09 03:40:13,2890
2024-09-09 03:50:13,2690
2024-09-09 04:00:13,2505
2024-09-09 04:10:12,2305
2024-09-09 04:20:13,2120
2024-09-09 04:30:13,1900
2024-09-09 04:40:12,1725
2024-09-09 04:50:13,1565
2024-09-09 05:00:12,1445
2024-09-09 05:10:12,1335
2024-09-09 05:20:13,1265
2024-09-09 05:30:12,1230
2024-09-09 05:40:12,1245
2024-09-09 05:50:13,1295
2024-09-09 06:00:12,1370
2024-09-09 06:10:13,1500
2024-09-09 06:20:12,1655
2024-09-09 06:30:12,1830
2024-09-09 06:40:13,2020
2024-09-09 06:50:12,2230
2024-09-09 07:00:13,2425
2024-09-09 07:10:13,2520
2024-09-09 07:20:12,2720
2024-09-09 07:30:13,2955
2024-09-09 07:40:13,3210
2024-09-09 07:50:12,3410
2024-09-09 08:00:13,3590
2024-09-09 08:10:13,3750
2024-09-09 08:20:12,3890
2024-09-09 08:30:13,4080
2024-09-09 08:40:13,4955
2024-09-09 08:50:12,4420
2024-09-09 09:00:13,4485
2024-09-09 09:10:12,4440
2024-09-09 09:20:13,4490
2024-09-09 09:30:13,4450
2024-09-09 09:40:12,4430
2024-09-09 09:50:13,4425
2024-09-09 10:00:13,4510
2024-09-09 10:10:12,4410
2024-09-09 10:20:13,4455
2024-09-09 10:30:12,4420
2024-09-09 10:40:13,4410
2024-09-09 10:50:13,4415
2024-09-09 11:00:12,4435
2024-09-09 11:10:13,4410
2024-09-09 11:20:13,4415
2024-09-09 11:30:12,4400
2024-09-09 11:40:13,4415
2024-09-09 11:50:13,4425
2024-09-09 12:00:13,4430
2024-09-09 12:10:13,4435
2024-09-09 12:20:12,4415
2024-09-09 12:30:13,4420
2024-09-09 12:40:13,4415
2024-09-09 12:50:12,4435
2024-09-09 13:00:13,4415
2024-09-09 13:10:12,4445
2024-09-09 13:20:12,4410
2024-09-09 13:30:13,4465
2024-09-09 13:40:12,4420
2024-09-09 13:50:13,4435
2024-09-09 14:00:13,4430
2024-09-09 14:10:12,4415
2024-09-09 14:20:13,4155
2024-09-09 14:30:13,3895
2024-09-09 14:40:12,3660
2024-09-09 14:50:13,3415
2024-09-09 15:00:13,3170
2024-09-09 15:10:12,3005
2024-09-09 15:20:13,2840
2024-09-09 15:30:12,2705
2024-09-09 15:40:12,2565
2024-09-09 15:50:13,2425
2024-09-09 16:00:12,2275
2024-09-09 16:10:12,2125
2024-09-09 16:20:13,1990
2024-09-09 16:30:12,1820
2024-09-09 16:40:13,1710
2024-09-09 16:50:13,1595
2024-09-09 17:00:12,1485
2024-09-09 17:10:13,1360
2024-09-09 17:20:13,1265
2024-09-09 17:30:12,1210
2024-09-09 17:40:13,1220
2024-09-09 17:50:13,1245
2024-09-09 18:00:12,1290
2024-09-09 18:10:13,1345
2024-09-09 18:20:13,1475
2024-09-09 18:30:12,1625
2024-09-09 18:40:13,1805
2024-09-09 18:50:12,1990
2024-09-09 19:00:13,2165
2024-09-09 19:10:13,2355
2024-09-09 19:20:12,2445
2024-09-10 03:30:13,3620
2024-09-10 03:40:12,3395
2024-09-10 03:50:13,3235
2024-09-10 04:00:12,3065
2024-09-10 04:10:12,2905
2024-09-10 04:20:13,2760
2024-09-10 04:30:12,2655
2024-09-10 04:40:13,2470
2024-09-10 04:50:13,2335
2024-09-10 05:00:12,2175
2024-09-10 05:10:13,2055
2024-09-10 05:20:12,1910
2024-09-10 05:30:13,1835
2024-09-10 05:40:12,1790
2024-09-10 05:50:13,1750
2024-09-10 06:00:13,1710
2024-09-10 06:10:12,1720
2024-09-10 06:20:13,1735
2024-09-10 06:30:13,1815
2024-09-10 06:40:12,1900
2024-09-10 06:50:13,2040
2024-09-10 07:00:13,2200
2024-09-10 07:10:13,2355
2024-09-10 07:20:12,2570
2024-09-10 07:30:13,2730
2024-09-10 07:40:13,2885
2024-09-10 07:50:12,3100
2024-09-10 08:00:13,3300
2024-09-10 08:10:13,3500
2024-09-10 08:20:12,3685
2024-09-10 08:30:13,3850
2024-09-10 08:40:13,4045
2024-09-10 08:50:13,4990
2024-09-10 09:00:13,4420
2024-09-10 09:10:12,4430
2024-09-10 09:20:13,4390
2024-09-10 09:30:12,4425
2024-09-10 09:40:12,4410
2024-09-10 09:50:13,4415
2024-09-10 10:00:12,4415
2024-09-10 10:10:12,4430
2024-09-10 10:20:13,4430
2024-09-10 10:30:12,4435
2024-09-10 10:40:13,4430
2024-09-10 10:50:12,4430
2024-09-10 11:00:12,4420
2024-09-10 11:10:13,4840
2024-09-10 11:20:12,4410
2024-09-10 11:30:12,4485
2024-09-10 11:40:13,4530
2024-09-10 11:50:12,4945
2024-09-10 12:00:12,4450
2024-09-10 12:10:13,4415
2024-09-10 12:20:12,4420
2024-09-10 12:30:13,4415
2024-09-10 12:40:12,4435
2024-09-10 12:50:12,4405
2024-09-10 13:00:13,4410
2024-09-10 13:10:12,4425
2024-09-10 13:20:13,4545
2024-09-10 13:30:13,4510
2024-09-10 13:40:12,4405
2024-09-10 13:50:13,4465
2024-09-10 14:00:14,4405
2024-09-10 14:10:13,4410
2024-09-10 14:20:12,4415
2024-09-10 14:30:13,4400
2024-09-10 14:40:13,4415
2024-09-10 14:50:12,4335
2024-09-10 15:00:12,4400
2024-09-10 15:10:13,4870
2024-09-10 15:20:12,4445
2024-09-10 15:30:13,4925
2024-09-10 15:40:13,4080
2024-09-10 15:50:12,3910
2024-09-10 16:00:13,3720
2024-09-10 16:10:12,3560
2024-09-10 16:20:12,3380
2024-09-10 16:30:13,3225
2024-09-10 16:40:12,3070
2024-09-10 16:50:12,2910
2024-09-10 17:00:13,2745
2024-09-10 17:10:12,2585
2024-09-10 17:20:13,2445
2024-09-10 17:30:13,2300
2024-09-10 17:40:12,2155
2024-09-10 17:50:13,2050
2024-09-10 18:00:13,1960
2024-09-10 18:10:12,1920
2024-09-10 18:20:13,1875
2024-09-10 18:30:13,1875
2024-09-10 18:40:13,1895
2024-09-10 18:50:13,1960
2024-09-10 19:00:12,1995
2024-09-10 19:10:13,2120
2024-09-10 19:20:12,2260
2024-09-10 19:30:12,2395
2024-09-10 19:40:13,2565
2024-09-10 19:50:13,2700
2024-09-10 20:00:12,2885
2024-09-11 04:10:13,2965
2024-09-11 04:20:12,2835
2024-09-11 04:30:12,2705
2024-09-11 04:40:13,2575
2024-09-11 04:50:13,2400
2024-09-11 05:00:12,2265
2024-09-11 05:10:13,2130
2024-09-11 05:20:13,2025
2024-09-11 05:30:12,1915
2024-09-11 05:40:13,1835
2024-09-11 05:50:13,1755
2024-09-11 06:00:12,1695
2024-09-11 06:10:13,1655
2024-09-11 06:20:13,1590
2024-09-11 06:30:12,1590
2024-09-11 06:40:12,1630
2024-09-11 06:50:13,1685
2024-09-11 07:00:12,1730
2024-09-11 07:10:13,1830
2024-09-11 07:20:13,1950
2024-09-11 07:30:12,2135
2024-09-11 07:40:13,2275
2024-09-11 07:50:13,2420
2024-09-11 08:00:12,2590
2024-09-11 08:10:13,2700
2024-09-11 09:00:12,3655
2024-09-11 09:10:12,3795
2024-09-11 09:20:13,3955
2024-09-11 09:30:12,4155
2024-09-11 09:40:12,4910
2024-09-11 09:50:13,4425
2024-09-11 10:00:12,4445
2024-09-11 10:10:12,4420
2024-09-11 10:20:13,4440
2024-09-11 10:30:12,4490
2024-09-11 10:40:12,4425
2024-09-11 10:50:13,4430
2024-09-11 11:00:13,4440
2024-09-11 11:10:13,4415
2024-09-11 11:20:13,4470
2024-09-11 11:30:12,4400
2024-09-11 11:40:13,4405
2024-09-11 11:50:13,4400
2024-09-11 12:00:12,4430
2024-09-11 12:10:13,4440
2024-09-11 12:20:13,4425
2024-09-11 12:30:12,4470
2024-09-11 12:40:13,4425
2024-09-11 12:50:13,4430
2024-09-11 13:00:12,4395
2024-09-11 13:10:13,4435
2024-09-11 13:20:12,4430
2024-09-11 13:30:12,4425
2024-09-11 13:40:13,4400
2024-09-11 13:50:13,4400
2024-09-11 14:00:12,4435
2024-09-11 14:10:13,4420
2024-09-11 14:20:13,4420
2024-09-11 14:30:12,4405
2024-09-11 14:40:13,4430
2024-09-11 14:50:13,4435
2024-09-11 15:00:12,4445
2024-09-11 15:10:13,4430
2024-09-11 15:20:13,4435
2024-09-11 15:30:13,4280
2024-09-11 15:40:12,4040
2024-09-11 15:50:13,3850
2024-09-11 16:00:13,3670
2024-09-11 16:10:12,3505
2024-09-11 16:20:13,3365
2024-09-11 16:30:13,3235
2024-09-11 16:40:12,3110
2024-09-11 16:50:13,2980
2024-09-11 17:00:13,2850
2024-09-11 17:10:13,2735
2024-09-11 17:20:13,2625
2024-09-11 17:30:12,2505
2024-09-11 17:40:13,2385
2024-09-11 17:50:12,2235
2024-09-11 18:00:13,2160
2024-09-11 18:10:13,2115
2024-09-11 18:20:12,2155
2024-09-11 18:30:13,2095
2024-09-11 18:40:12,2005
2024-09-11 18:50:13,1975
2024-09-11 19:00:12,2095
2024-09-11 19:10:13,2250
2024-09-11 19:20:12,2375
2024-09-11 19:30:12,2460
2024-09-11 19:40:13,2455
2024-09-11 19:50:12,2470
2024-09-11 20:00:13,2585
2024-09-11 20:10:13,2710
2024-09-11 20:20:13,2865
2024-09-11 20:30:13,3000
2024-09-11 20:40:13,3165
2024-09-11 20:50:13,3335
2024-09-11 21:00:12,3520
2024-09-11 21:10:13,3700
2024-09-11 21:20:13,3865
2024-09-11 21:30:12,4055
2024-09-11 21:40:13,4195
2024-09-11 21:50:12,4955
2024-09-11 22:00:12,4435
2024-09-11 22:10:13,4430
2024-09-11 22:20:13,4415
2024-09-11 22:30:13,4425
2024-09-11 22:40:12,4410
2024-09-11 22:50:13,4410
2024-09-11 23:00:12,4440
2024-09-11 23:10:13,4440
2024-09-11 23:20:13,4445
2024-09-11 23:30:12,4440
2024-09-11 23:40:13,4440
2024-09-11 23:50:13,4450
2024-09-12 00:00:13,4425
2024-09-12 00:10:12,4440
2024-09-12 00:20:13,4465
2024-09-12 00:30:12,4440
2024-09-12 00:40:13,4460
2024-09-12 00:50:12,4440
2024-09-12 01:00:13,4425
2024-09-12 01:10:14,4465
2024-09-12 01:20:13,4470
2024-09-12 01:30:13,4460
2024-09-12 01:40:12,4380
2024-09-12 01:50:13,4420
2024-09-12 02:00:13,4395
2024-09-12 02:10:13,4430
2024-09-12 02:20:12,4460
2024-09-12 02:30:13,4410
2024-09-12 02:40:12,4400
2024-09-12 02:50:13,4470
2024-09-12 03:00:13,4430
2024-09-12 03:10:12,4415
2024-09-12 03:20:13,4490
2024-09-12 03:30:12,4480
2024-09-12 03:40:13,4455
2024-09-12 03:50:12,4370
2024-09-12 04:00:13,4175
2024-09-12 04:10:12,3965
2024-09-12 04:20:13,3875
2024-09-12 04:30:13,3720
2024-09-12 04:40:13,3605
2024-09-12 04:50:13,3480
2024-09-12 05:00:13,3335
2024-09-12 05:10:13,3220
2024-09-12 05:20:12,3095
2024-09-12 05:30:13,2990
2024-09-12 05:40:13,2910
2024-09-12 05:50:13,2850
2024-09-12 06:00:13,2750
2024-09-12 06:10:13,2680
2024-09-12 06:20:13,2615
2024-09-12 06:30:13,2500
2024-09-12 06:40:13,2410
2024-09-12 06:50:12,2350
2024-09-12 07:00:13,2300
2024-09-12 07:10:13,2290
2024-09-12 07:20:13,2260
2024-09-12 07:30:12,2230
2024-09-12 07:40:13,2230
2024-09-12 07:50:12,2280
2024-09-12 08:00:13,2345
2024-09-12 08:10:13,2445
2024-09-12 08:20:13,2560
2024-09-12 08:30:12,2695
2024-09-12 08:40:13,2800
2024-09-12 08:50:13,2960
2024-09-12 09:00:13,3100
2024-09-12 09:10:13,3250
2024-09-12 09:20:14,3420
2024-09-12 09:30:12,3570
2024-09-12 09:40:13,3715
2024-09-12 09:50:12,3895
2024-09-12 10:00:13,4070
2024-09-12 10:10:13,4255
2024-09-12 10:20:13,4995
2024-09-12 10:30:12,4385
2024-09-12 10:40:13,4420
2024-09-12 10:50:12,4420
2024-09-12 11:00:13,4425
2024-09-12 11:10:12,4430
2024-09-12 11:20:13,4430
2024-09-12 11:30:13,4420
2024-09-12 11:40:13,4430
2024-09-12 11:50:13,4410
2024-09-12 12:00:13,4435
2024-09-12 12:10:12,4440
2024-09-12 12:20:13,4415
2024-09-12 12:30:13,4430
2024-09-12 12:40:14,4475
2024-09-12 12:50:12,4445
2024-09-12 13:00:13,4415
2024-09-12 13:10:13,4430
2024-09-12 13:20:14,4410
2024-09-12 13:30:12,4420
2024-09-12 13:40:13,4425
2024-09-12 13:50:13,4375
2024-09-12 14:00:13,4430
2024-09-12 14:10:13,4405
2024-09-12 14:20:12,4420
2024-09-12 14:30:14,4450
2024-09-12 14:40:13,4475
2024-09-12 14:50:13,4430
2024-09-12 15:00:13,4395
2024-09-12 15:10:12,4445
2024-09-12 15:20:14,4425
2024-09-12 15:30:13,4420
2024-09-12 15:40:13,4410
2024-09-12 15:50:12,4450
2024-09-12 16:00:13,4440
2024-09-12 16:10:12,4330
2024-09-12 16:20:14,4180
2024-09-12 16:30:14,4040
2024-09-12 16:40:13,3935
2024-09-12 16:50:12,3825
